trip_id,n_trips,vkm,ave_nbr_vehicles,trips_per_vehicle,vkt,energy_kWh,energy_kWh_per_vehicle
trip_0953,52.800000000000004,207.40239665783827,2.1801568627450982,24.218440838939454,95.13186881272935,82.9609586631353,38.052747525091746
trip_0955,78.0,766.5312221067472,1.8918095238095238,41.2303664921466,405.18414378377196,306.6124888426989,162.07365751350878
trip_0957,41.99999999999999,496.9994868421062,1.4194444444444445,29.589041095890412,350.1366247811316,198.79979473684247,140.05464991245265
trip_0959,57.2,510.7533144605327,1.8934259259259258,30.209790209790214,269.75088249663816,204.30132578421308,107.90035299865525
trip_0961,80.0,910.2344218633709,3.152490421455939,25.376762275157997,288.735031728658,364.09376874534837,115.4940126914632
trip_0963,116.0,2762.6612790519303,6.321241830065359,18.350824587706146,437.0440735097402,1105.064511620772,174.8176294038961
trip_0967,123.0,2027.0082974643951,4.346,28.30188679245283,466.4077996926818,810.8033189857581,186.56311987707275
trip_0969,78.0,2083.6786291705776,6.057745098039216,12.876078266358089,343.9693475786934,833.471451668231,137.58773903147738
trip_0971,132.0,2344.509128556655,5.0729411764705885,26.02040816326531,462.1597308147394,937.8036514226619,184.8638923258958
trip_0973,40.0,1257.34722881817,3.2437037037037038,12.331582553094314,387.6270287518907,502.93889152726797,155.0508115007563
trip_0975,114.0,2004.8729058306164,4.487619047619048,25.403225806451612,446.7564836846662,801.9491623322467,178.7025934738665
trip_0977,66.0,686.4563968159539,1.5238235294117648,43.31210191082803,450.4828699429151,274.5825587263816,180.19314797716606
trip_0979,40.0,785.4391154940356,2.671111111111111,14.97504159733777,294.0495856674842,314.17564619761424,117.61983426699368
trip_0981,72.8,1550.230708262437,2.1804313725490196,33.387888707037646,710.9743181002526,620.0922833049748,284.389727240101
