trip_id,arrival_time,departure_time,stop_id,stop_sequence
70102110,07:06:23,07:06:57,0700CUM,44
70102110,07:08:25,07:09:10,0710CME,45
70102110,07:10:22,07:11:01,0712KNH,46
70102110,07:11:57,07:12:33,0710NAQ,47
70102110,07:13:17,07:13:55,0710TNA,48
70102110,07:14:44,07:15:28,0700NHF,49
70102110,07:17:32,07:18:14,0510AGP,50
70102110,07:19:36,07:20:24,0001RLW,51
70102111,06:00:00,06:00:52,0001RLW,1
70102111,06:05:14,06:05:55,0711NAT,2
70102111,06:06:48,06:07:22,0712KNT,3
70102111,06:08:57,06:09:38,0711MCP,4
70102111,06:10:56,06:11:42,0711UCN,5
70102111,06:12:30,06:13:18,0711HOR,6
70102111,06:13:52,06:14:37,0711NKP,7
70102111,06:15:27,06:16:07,0711MTL,8
70102111,06:16:40,06:17:16,0711AAD,9
70102111,06:17:35,06:18:13,0711EAA,10
70102111,06:19:50,06:20:33,0701PSA,11
70102111,06:21:02,06:21:49,0711PST,12
70102111,06:22:05,06:22:36,0711OTP,13
70102111,06:23:20,06:23:54,0711LIA,14
70102111,06:24:28,06:25:09,0711JKR,15
70102111,06:26:10,06:26:48,0711NKJ,16
70102111,06:27:42,06:28:16,0702DCS,17
70102111,06:30:22,06:31:03,0701DCR,18
70102111,06:32:04,06:32:45,0701KJI,19
70102111,06:33:21,06:34:02,0711SGO,20
70102111,06:34:51,06:35:32,0711MLK,21
70102111,06:35:59,06:36:42,0701BPP,22
70102111,06:37:43,06:38:21,0711III,23
70102111,06:38:41,06:39:20,0701KRE,24
70102111,06:41:11,06:41:58,0711KNG,25
70102111,06:42:37,06:43:13,0701BMK,26
70102111,06:44:00,06:44:40,0711MAT,27
70102111,06:45:00,06:45:36,0711MTE,28
70102111,06:47:39,06:48:24,0711AUH,29
70102111,06:48:58,06:49:41,0701WTK,30
70102111,06:52:33,06:53:16,0701MUT,31
70102111,06:54:03,06:54:39,0701GCU,32
70102111,06:54:57,06:55:40,0711RSS,33
70102111,06:56:52,06:57:36,0701SDP,34
70102111,06:59:35,07:00:18,0711DRC,35
70102111,07:01:45,07:02:23,0701DNL,36
70102111,07:02:47,07:03:26,0711KRG,37
70102111,07:04:37,07:05:09,0701UKC,38
70102111,07:05:42,07:06:14,0711UKS,39
70102111,07:07:11,07:07:48,0701AHS,40
70102111,07:08:27,07:09:07,0711ASS,41
70102111,07:10:45,07:11:21,0701GRD,42
70102111,07:11:58,07:12:33,0701FGS,43
70102111,07:12:54,07:13:45,0701GGS,44
70102111,07:14:49,07:15:42,0713KKY,45
70103110,06:00:00,06:00:47,0713WNG,1
70103110,06:01:36,06:02:15,0700KAK,2
70103110,06:03:42,06:04:29,0700ACI,3
70103110,06:04:52,06:05:32,0710KNA,4
70103110,06:06:27,06:07:01,0700ORK,5
70103110,06:07:44,06:08:29,0700GBK,6
70103110,06:09:02,06:09:44,0710UML,7
70103110,06:10:17,06:11:00,0700AKA,8
70103110,06:11:33,06:12:05,0710MWA,9
70103110,06:12:23,06:13:02,0700KVE,10
70103110,06:13:41,06:14:23,0700HWA,11
70103110,06:14:57,06:15:30,0710MTE,12
70103110,06:15:55,06:16:42,0700ETR,13
70103110,06:16:59,06:17:47,0700MAA,14
70103110,06:18:04,06:18:48,0700SAN,15
70103110,06:19:27,06:20:09,0700HTA,16
70103110,06:20:41,06:21:15,0710MAU,17
70103110,06:21:55,06:22:33,0700JKW,18
70103110,06:23:19,06:23:55,0710RKU,19
70103110,06:25:03,06:25:46,0700GRU,20
70103110,06:26:50,06:27:24,0700NMA,21
70103110,06:28:17,06:28:57,0700ADR,22
70103110,06:29:26,06:30:13,0810KPL,23
70103110,06:31:00,06:31:46,0810RUG,24
70103110,06:33:04,06:33:38,0800REG,25
70103110,06:34:38,06:35:19,0810MTG,26
70103110,06:36:06,06:36:46,0700ULT,27
70103110,06:37:08,06:37:43,0800MTG,28
70103110,06:39:22,06:39:57,0800KIN,29
70103110,06:40:12,06:40:56,0700MNO,30
70103110,06:42:06,06:42:45,0810KIN,31
70103110,06:43:22,06:43:54,0810EGT,32
70103110,06:44:23,06:45:09,0810WJM,33
70103110,06:46:14,06:46:48,0700WIJ,34
70103110,06:47:35,06:48:13,0810COP,35
70103110,06:48:53,06:49:33,0710AEA,36
70103110,06:50:32,06:51:09,0810UTH,37
70103110,06:51:35,06:52:09,0800UTH,38
70103110,06:53:10,06:53:47,0800NDJ,39
70103110,06:55:02,06:55:43,0700URB,40
70103110,06:56:08,06:56:51,0700SJK,41
70103110,06:57:12,06:57:50,0700AIA,42
70103110,06:58:26,06:58:52,0700IRI,43
70103110,06:59:34,07:00:09,0700AOW,44
70103110,07:00:52,07:01:39,0700SMK,45
70103110,07:02:06,07:02:40,0710GKI,46
70103110,07:03:14,07:03:59,0700DIN,47
70103110,07:04:15,07:04:56,0710RFO,48
70103110,07:05:35,07:06:15,0700KIM,49
70103110,07:06:30,07:07:10,0700UAS,50
70103110,07:07:35,07:08:14,0700CAH,51
70103110,07:08:37,07:09:14,0700DRI,52
70103110,07:09:54,07:10:43,0700NDU,53
70103110,07:11:09,07:11:36,0700JNR,54
70103110,07:11:57,07:12:36,0700SJL,55
70103110,07:12:54,07:13:36,0700MUL,56
70103110,07:13:55,07:14:34,0700RSR,57
70103110,07:14:53,07:15:25,0700EUI,58
70103110,07:15:42,07:16:18,0710MY/,59
70103110,07:16:57,07:17:39,0700PBG,60
70103110,07:17:57,07:18:34,0700OAA,61
70103110,07:18:48,07:19:27,0710DCD,62
70103110,07:19:40,07:20:26,071064A,63
70103110,07:20:45,07:21:29,0700BID,64
70103110,07:21:48,07:22:29,0700BPS,65
70103110,07:23:02,07:23:44,0700MSK,66
70103110,07:24:14,07:24:52,0700HSN,67
70103110,07:25:18,07:25:50,0710SIN,68
70103110,07:26:17,07:27:00,0700KII,69
70103110,07:27:19,07:27:47,0710KYJ,70
70103110,07:28:04,07:28:43,0700LHI,71
70103110,07:29:30,07:30:03,0700IER,72
70103110,07:30:18,07:30:51,0700DCT,73
70103110,07:31:27,07:32:03,0710NAA,74
70103110,07:32:30,07:33:11,0700LEM,75
70103110,07:33:43,07:34:18,0700RIR,76
70103110,07:34:39,07:35:22,0710EAY,77
70103110,07:35:37,07:36:14,0710KJS,78
70103110,07:36:35,07:37:24,071004_,79
70103110,07:37:44,07:38:19,0700TBK,80
70103110,07:38:52,07:39:39,0702KDC,81
70103111,06:00:00,06:00:52,0702DCS,1
70103111,06:02:58,06:03:43,0701DCR,2
70103111,06:04:44,06:05:20,0701KJI,3
70103111,06:05:56,06:06:27,0711SGO,4
70103111,06:07:16,06:07:52,0711MLK,5
70103111,06:08:19,06:09:00,0701BPP,6
70103111,06:10:03,06:10:48,0701PBG,7
70103111,06:11:07,06:11:52,0701REU,8
70103111,06:12:26,06:13:15,0701NVI,9
70103111,06:13:36,06:14:15,0701SJC,10
70103111,06:14:59,06:15:32,0701NDW,11
70103111,06:15:58,06:16:39,0701RSF,12
70103111,06:17:32,06:18:07,0701DUA,13
70103111,06:18:40,06:19:21,0701GDB,14
70103111,06:20:09,06:20:40,0711GTD,15
70103111,06:21:11,06:21:58,0701SMR,16
70103111,06:23:34,06:24:18,0701LRI,17
70103111,06:24:40,06:25:17,0711AON,18
70103111,06:25:47,06:26:33,0711`WI,19
70103111,06:26:53,06:27:29,0701THR,20
70103111,06:28:01,06:28:29,0701WGT,21
70103111,06:29:05,06:29:44,0703UTP,22
70103111,06:29:59,06:30:43,0701WWU,23
70103111,06:31:25,06:32:06,0711HRT,24
70103111,06:32:23,06:33:03,0801DEP,25
70103111,06:33:45,06:34:22,0801SHC,26
70103111,06:36:07,06:36:43,0801GCC,27
70103111,06:37:19,06:38:00,0811ETT,28
70103111,06:39:03,06:39:39,0801KGH,29
70103111,06:40:06,06:40:40,0711NOI,30
70103111,06:41:12,06:41:51,0811JMK,31
70103111,06:43:19,06:44:00,0801MUC,32
70103111,06:45:04,06:45:53,0801MUM,33
70103111,06:46:46,06:47:15,0801DMN,34
70103111,06:47:45,06:48:27,0801RGN,35
70103111,06:49:36,06:50:15,0811RNG,36
70103111,06:51:00,06:51:41,0801KMP,37
70103111,06:52:55,06:53:34,0701NMO,38
70103111,06:54:21,06:54:58,0701AUT,39
70103111,06:55:44,06:56:25,0701GTR,40
70103111,06:57:39,06:58:14,0701KNR,41
70103111,06:58:31,06:59:15,0711NJG,42
70103111,07:00:28,07:01:11,0711MGU,43
70103111,07:01:34,07:02:12,0711NTR,44
70103111,07:02:39,07:03:28,0701RNR,45
70103111,07:04:30,07:05:04,0711MUR,46
70103111,07:06:06,07:06:56,0701ACI,47
70103111,07:07:25,07:08:11,0701WMA,48
70103111,07:09:12,07:09:49,0711IUU,49
70103111,07:10:12,07:10:46,0711KNY,50
70103111,07:12:06,07:12:48,0711NGI,51
70103111,07:13:17,07:13:59,0701ACC,52
70103111,07:14:27,07:14:59,0711PFE,53
70103111,07:16:24,07:17:13,0701TTW,54
70103111,07:17:41,07:18:34,0713WNG,55
70111110,06:00:00,06:00:49,0713NBT,1
70111110,06:01:25,06:02:06,0700KWK,2
70111110,06:02:25,06:03:04,0710TSS,3
70111110,06:03:24,06:04:07,0700PCS,4
70111110,06:04:35,06:05:15,0710JPS,5
70111110,06:05:32,06:06:26,0710SAO,6
70111110,06:06:42,06:07:28,0700ZBA,7
70111110,06:07:57,06:08:35,0700CWH,8
70111110,06:09:07,06:09:46,0710UMS,9
70111110,06:10:15,06:10:48,0710IAA,10
70111110,06:11:33,06:12:03,0700EOL,11
70111110,06:12:19,06:12:59,0700UNV,12
70111110,06:13:25,06:14:02,0710HAK,13
70111110,06:15:06,06:15:46,0710VAS,14
70111110,06:16:07,06:16:42,0700KSS,15
70111110,06:17:07,06:17:42,0710ELS,16
70111110,06:19:42,06:20:16,0710BLL,17
70111110,06:20:49,06:21:26,0700BDB,18
70111110,06:21:46,06:22:38,0710BUM,19
70111110,06:23:09,06:23:50,0700MAU,20
70111110,06:24:20,06:25:09,0700HKA,21
70111110,06:25:43,06:26:24,0700JOO,22
70111110,06:27:08,06:27:48,0710PMP,23
70111110,06:28:19,06:29:01,0700SAD,24
70111110,06:29:49,06:30:29,0700KMM,25
70111110,06:31:30,06:32:12,0700KPI,26
70111110,06:33:39,06:34:22,0710WWD,27
70111110,06:35:35,06:36:22,0710GID,28
70111110,06:37:22,06:38:00,0700KPL,29
70111110,06:38:30,06:39:11,0700KEL,30
70111110,06:39:57,06:40:31,0700TLF,31
70111110,06:41:50,06:42:27,0700CRP,32
70111110,06:43:16,06:43:57,0700SHW,33
70111110,06:45:17,06:45:58,0700MTO,34
70111110,06:48:32,06:49:13,0710LNN,35
70111110,06:49:48,06:50:24,0700FVM,36
70111110,06:51:14,06:51:57,0700RAC,37
70111110,06:52:28,06:53:07,0710WRE,38
70111110,06:53:37,06:54:03,0700PWA,39
70111110,06:55:12,06:55:54,0700KEO,40
70111110,06:56:49,06:57:33,0700STK,41
70111110,06:58:27,06:59:14,0700SGR,42
70111110,07:00:01,07:00:44,0700TRD,43
70111110,07:01:35,07:02:19,0700CDT,44
70111110,07:03:02,07:03:42,0710NKT,45
70111110,07:04:23,07:04:57,0710BBT,46
70111110,07:05:21,07:06:05,0710MIR,47
70111110,07:06:48,07:07:26,0710IMJ,48
70111110,07:08:37,07:09:20,0710POD,49
70111110,07:10:42,07:11:27,0710ADC,50
70111110,07:12:02,07:12:40,0710KRD,51
70111110,07:13:09,07:13:46,0710ZAR,52
70111110,07:14:56,07:15:39,0710TTL,53
70111110,07:16:20,07:17:07,0700BMC,54
70111110,07:17:46,07:18:19,0700MHU,55
70111110,07:19:10,07:19:44,0710CCT,56
70111110,07:20:19,07:21:02,0710CME,57
70111110,07:22:14,07:22:43,0712KNH,58
70111110,07:24:13,07:25:02,0710TNA,59
70111110,07:25:51,07:26:29,0700NHF,60
70111110,07:28:33,07:29:11,0510AGP,61
70111110,07:30:33,07:31:22,0001RLW,62
70111111,06:00:00,06:00:50,0001RLW,1
70111111,06:05:13,06:06:00,0711ERE,2
70111111,06:06:43,06:07:19,0711TTE,3
70111111,06:09:02,06:09:32,0711MCP,4
70111111,06:10:50,06:11:24,0711UCN,5
70111111,06:12:36,06:13:18,0711NKP,6
70111111,06:14:08,06:14:35,0711MTL,7
70111111,06:15:08,06:15:53,0711AAD,8
70111111,06:16:11,06:16:48,0711ARC,9
70111111,06:18:25,06:19:10,0701PSA,10
70111111,06:19:39,06:20:24,0711PST,11
70111111,06:20:40,06:21:22,0711ATG,12
70111111,06:22:06,06:22:51,0701APA,13
70111111,06:23:24,06:24:11,0711JKR,14
70111111,06:25:12,06:25:56,0711NKJ,15
70111111,06:26:50,06:27:36,0701CMD,16
70111111,06:28:16,06:29:01,0701TKS,17
70111111,06:29:18,06:30:04,0701TAN,18
70111111,06:31:01,06:31:45,0701SWD,19
70111111,06:32:06,06:32:53,0701SFY,20
70111111,06:34:07,06:34:43,0701KNO,21
70111111,06:35:48,06:36:30,0701PWY,22
70111111,06:37:29,06:38:12,0701RCE,23
70111111,06:39:39,06:40:16,0701LNA,24
70111111,06:42:34,06:43:14,0711MTI,25
70111111,06:44:36,06:45:17,0711IWA,26
70111111,06:46:07,06:46:46,0701CRS,27
70111111,06:47:15,06:47:50,0701KFR,28
70111111,06:49:39,06:50:17,0711KRN,29
70111111,06:51:27,06:52:09,0701WRG,30
70111111,06:53:19,06:53:56,0711WDC,31
70111111,06:55:22,06:56:03,0711MKP,32
70111111,06:57:11,06:57:50,0701KCC,33
70111111,06:58:38,06:59:17,0701SHT,34
70111111,07:00:03,07:00:46,0711JOG,35
70111111,07:01:10,07:01:48,0701JBC,36
70111111,07:02:17,07:02:55,0701MHS,37
70111111,07:03:28,07:04:07,0701UMJ,38
70111111,07:04:42,07:05:23,0701BCA,39
70111111,07:06:01,07:06:42,0711BLB,40
70111111,07:07:13,07:07:50,0701BLC,41
70111111,07:09:28,07:10:12,0701ELP,42
70111111,07:10:34,07:11:08,0701KMC,43
70111111,07:11:38,07:12:12,0701NVV,44
70111111,07:12:34,07:13:14,0701KNC,45
70111111,07:13:35,07:14:21,0701NYH,46
70111111,07:15:02,07:15:42,0701KMH,47
70111111,07:16:13,07:16:59,0711UNV,48
70111111,07:17:30,07:18:13,0701GRG,49
70111111,07:18:35,07:19:10,0701ZMB,50
70111111,07:19:32,07:20:15,0701CWH,51
70111111,07:20:40,07:21:23,0701PMS,52
70111111,07:21:39,07:22:13,0701VNS,53
70111111,07:22:30,07:23:10,0701SMN,54
70111111,07:23:35,07:24:13,0701CCL,55
70111111,07:24:30,07:24:57,0711KNO,56
70111111,07:25:12,07:25:50,0711SOA,57
70111111,07:26:19,07:26:59,0701PCY,58
70111111,07:27:32,07:28:22,0701SYU,59
70111111,07:29:02,07:29:52,0713NBT,60
70126110,06:00:00,06:00:47,0703KIS,1
70126110,06:01:44,06:02:25,0700ORS,2
70126110,06:05:15,06:05:57,0700OST,3
70126110,06:07:12,06:07:45,0700RMN,4
70126110,06:09:48,06:10:27,0700ZEK,5
70126110,06:12:30,06:13:15,0700ASM,6
70126110,06:14:17,06:14:57,0710A.A,7
70126110,06:15:40,06:16:12,0700TSK,8
70126110,06:17:40,06:18:29,0700KON,9
70126110,06:19:43,06:20:25,0700N44,10
70126110,06:23:02,06:23:45,0700TDI,11
70126110,06:24:31,06:25:12,0700NPC,12
70126110,06:25:53,06:26:32,0700HRW,13
70126110,06:27:21,06:27:56,0700PTR,14
70126110,06:28:32,06:29:19,0712NGG,15
70126111,06:00:00,06:00:53,0712NGG,1
70126111,06:01:28,06:02:01,0701PTR,2
70126111,06:04:00,06:04:39,0701UTM,3
70126111,06:07:14,06:07:55,0701N44,4
70126111,06:09:15,06:09:57,0701KON,5
70126111,06:10:53,06:11:26,0701NGR,6
70126111,06:12:05,06:12:40,0701TSK,7
70126111,06:14:49,06:15:34,0701MTS,8
70126111,06:18:55,06:19:33,0701OEN,9
70126111,06:20:42,06:21:24,0711ISN,10
70126111,06:21:45,06:22:28,0701KNK,11
70126111,06:25:16,06:26:01,0711AIU,12
70126111,06:26:56,06:27:50,0703KIS,13
70129110,06:00:00,06:00:50,0713WNG,1
70129110,06:01:18,06:01:53,0700WAG,2
70129110,06:02:25,06:03:07,0700KAK,3
70129110,06:04:13,06:04:53,0700E'P,4
70129110,06:05:24,06:06:04,0700ACI,5
70129110,06:06:27,06:07:00,0710KNA,6
70129110,06:07:44,06:08:20,0700NKA,7
70129110,06:09:14,06:09:55,0700GBK,8
70129110,06:11:08,06:11:41,0700MKC,9
70129110,06:12:13,06:12:57,0700KAC,10
70129110,06:13:55,06:14:49,0710MTE,11
70129110,06:15:22,06:15:53,0700MAA,12
70129110,06:16:32,06:17:13,0700AOT,13
70129110,06:17:53,06:18:28,0710MAU,14
70129110,06:19:44,06:20:22,0710RJG,15
70129110,06:21:30,06:22:13,0700GRU,16
70129110,06:23:18,06:23:53,0700CWT,17
70129110,06:24:51,06:25:29,0710OSV,18
70129110,06:27:08,06:27:58,0813KKS,19
70129111,06:00:00,06:00:50,0813KKS,1
70129111,06:02:52,06:03:39,0701UGK,2
70129111,06:04:20,06:05:07,0701GAC,3
70129111,06:05:59,06:06:47,0701GTR,4
70129111,06:08:01,06:08:44,0701KNR,5
70129111,06:09:01,06:09:40,0711NJG,6
70129111,06:10:24,06:11:07,0701UAK,7
70129111,06:11:45,06:12:23,0711MGU,8
70129111,06:13:04,06:13:41,0701TAT,9
70129111,06:14:43,06:15:19,0711MUR,10
70129111,06:16:21,06:17:01,0701ACI,11
70129111,06:18:35,06:19:10,0711KNY,12
70129111,06:20:49,06:21:33,0701ACC,13
70129111,06:22:01,06:22:51,0711PFE,14
70129111,06:23:49,06:24:36,0701AEE,15
70129111,06:25:14,06:25:56,0701TTW,16
70129111,06:26:24,06:27:14,0713WNG,17
7024C110,06:00:00,06:00:43,0510SMP,1
7024C110,06:01:06,06:01:42,0500KCH,2
7024C110,06:02:43,06:03:28,0510ETG,3
7024C110,06:04:44,06:05:31,0500KRJ,4
7024C110,06:06:20,06:07:00,0500MRL,5
7024C110,06:07:42,06:08:18,0500KCL,6
7024C110,06:09:54,06:10:35,0500FRT,7
7024C110,06:12:04,06:12:35,0500KBL,8
7024C110,06:13:38,06:14:11,0500QRL,9
7024C110,06:14:52,06:15:33,0500NDG,10
7024C110,06:16:21,06:16:56,0500MSL,11
7024C110,06:17:37,06:18:20,0500MSV,12
7024C110,06:19:09,06:19:45,0500MSW,13
7024C110,06:20:11,06:20:50,0500LBN,14
7024C110,06:21:21,06:21:59,0500CMZ,15
7024C110,06:22:51,06:23:34,0500MWR,16
7024C110,06:25:23,06:26:00,0500AGB,17
7024C110,06:26:23,06:27:05,0500HMN,18
7024C110,06:28:19,06:29:02,0500HRN,19
7024C110,06:29:20,06:30:10,0510HDY,20
7024C110,06:30:42,06:31:22,0500GCT,21
7024C110,06:32:06,06:32:40,0500MBZ,22
7024C110,06:33:50,06:34:24,0510SOL,23
7024C110,06:35:46,06:36:17,0510KJC,24
7024C110,06:36:58,06:37:35,0700ABN,25
7024C110,06:38:16,06:38:59,0510TNZ,26
7024C110,06:40:47,06:41:30,0500LRJ,27
7024C110,06:41:44,06:42:24,0500NBA,28
7024C110,06:43:15,06:43:58,0500MKY,29
7024C110,06:44:53,06:45:37,0500CUV,30
7024C110,06:46:02,06:46:38,0500MPK,31
7024C110,06:47:52,06:48:28,0502BMA,32
7024C110,06:50:39,06:51:16,0500HST,33
7024C110,06:52:42,06:53:28,0710RYA,34
7024C110,06:54:14,06:54:53,0500ORP,35
7024C110,06:55:36,06:56:22,0510BRC,36
7024C110,06:57:43,06:58:17,0510LGT,37
7024C110,07:00:21,07:01:03,0510HQS,38
7024C110,07:01:36,07:02:22,0510KAS,39
7024C110,07:03:10,07:03:47,0510CAN,40
7024C110,07:04:18,07:04:53,0500DMS,41
7024C110,07:06:38,07:07:18,0510AMR,42
7024C110,07:08:02,07:08:42,0710RLN,43
7024C110,07:09:07,07:09:39,0510WIL,44
7024C110,07:10:33,07:11:13,0501BLU,45
7024C110,07:11:59,07:12:36,0501APV,46
7024C110,07:13:40,07:14:17,0503HRS,47
7024C110,07:16:23,07:16:57,0601FLY,48
7024C110,07:17:48,07:18:31,0600MOS,49
7024C110,07:19:04,07:19:39,0600MBA,50
7024C110,07:20:34,07:21:12,0712KNH,51
7024C110,07:22:42,07:23:14,0710TNA,52
7024C110,07:24:56,07:25:32,0610SER,53
7024C110,07:26:44,07:27:23,0610GOP,54
7024C110,07:28:11,07:28:45,0710CAE,55
7024C110,07:29:56,07:30:39,0512ADU,56
7024C111,06:00:00,06:00:55,0512ADU,1
7024C111,06:02:31,06:03:14,0611GPO,2
7024C111,06:04:38,06:05:27,0611SRN,3
7024C111,06:07:28,06:08:06,0611VRP,4
7024C111,06:10:11,06:10:54,0711MCP,5
7024C111,06:12:12,06:12:46,0711UCN,6
7024C111,06:13:58,06:14:37,0711NKP,7
7024C111,06:15:27,06:16:01,0711MTL,8
7024C111,06:16:34,06:17:11,0711AAD,9
7024C111,06:18:57,06:19:37,0701PSA,10
7024C111,06:20:06,06:20:42,0711PST,11
7024C111,06:21:31,06:22:20,0711IMP,12
7024C111,06:22:55,06:23:37,0711JKR,13
7024C111,06:24:38,06:25:15,0711NKJ,14
7024C111,06:26:09,06:26:41,0701CMD,15
7024C111,06:27:21,06:27:53,0701TKS,16
7024C111,06:28:58,06:29:32,0701SWD,17
7024C111,06:29:53,06:30:36,0701SFY,18
7024C111,06:31:50,06:32:35,0701KNO,19
7024C111,06:33:40,06:34:22,0701PWY,20
7024C111,06:35:21,06:36:01,0701RCE,21
7024C111,06:37:05,06:37:57,0711LNN,22
7024C111,06:38:29,06:39:07,0701LNA,23
7024C111,06:41:25,06:42:17,0711MTI,24
7024C111,06:44:19,06:45:04,0701CRS,25
7024C111,06:46:31,06:47:08,0701GDR,26
7024C111,06:47:49,06:48:45,0701NTO,27
7046P110,06:00:00,06:00:59,0502AMB,1
7046P110,06:03:10,06:03:53,0711INI,2
7046P110,06:05:49,06:06:30,0711UEM,3
7046P110,06:07:13,06:07:51,0711ORI,4
7046P110,06:08:29,06:09:11,0711AGI,5
7046P110,06:10:03,06:10:51,0711ATC,6
7046P110,06:11:43,06:12:20,0711WAS,7
7046P110,06:13:16,06:13:51,0711MET,8
7046P110,06:14:32,06:15:11,0711RCA,9
7046P110,06:16:35,06:17:12,0711EOD,10
7046P110,06:18:39,06:19:20,0711HD/,11
7046P110,06:20:49,06:21:26,0711NUA,12
7046P110,06:22:19,06:23:00,0711CAB,13
7046P110,06:24:12,06:24:40,0710INA,14
7046P110,06:26:10,06:26:37,0711LTD,15
7046P110,06:27:55,06:28:32,0711ADA,16
7046P110,06:29:06,06:29:47,0711EGN,17
7046P110,06:30:26,06:31:05,0711MOS,18
7046P110,06:32:24,06:33:02,0711IEE,19
7046P110,06:34:52,06:35:30,0711EDE,20
7046P110,06:36:38,06:37:15,0711HNT,21
7046P110,06:38:20,06:39:01,0711'UO,22
7046P110,06:39:20,06:40:02,0711(IO,23
7046P110,06:40:34,06:41:19,0711EKT,24
7046P110,06:42:48,06:43:30,0711NOB,25
7046P110,06:44:10,06:44:38,0711LRI,26
7046P110,06:45:31,06:46:08,0711WAK,27
7046P110,06:47:11,06:47:43,0711SEK,28
7046P110,06:47:59,06:48:40,0711DKI,29
7046P110,06:49:19,06:50:02,0711REO,30
7046P110,06:50:42,06:51:21,0711IGM,31
7046P110,06:52:29,06:53:08,0711WRA,32
7046P110,06:53:52,06:54:35,0711LH.,33
7046P110,06:55:21,06:55:57,0711YQS,34
7046P110,06:56:37,06:57:22,0711PTE,35
7046P110,06:57:44,06:58:44,0711ARK,36
7046P111,06:00:00,06:00:45,0710TAK,1
7046P111,06:01:14,06:02:04,0710SH4,2
7046P111,06:02:29,06:03:17,0710IOS,3
7046P111,06:03:39,06:04:16,0710TOS,4
7046P111,06:04:54,06:05:41,0710GON,5
7046P111,06:06:09,06:06:52,0710RLU,6
7046P111,06:07:19,06:07:47,0701SMA,7
7046P111,06:09:32,06:10:15,0710TAY,8
7046P111,06:11:03,06:11:36,0710LIB,9
7046P111,06:12:08,06:12:49,0710SGT,10
7046P111,06:13:42,06:14:20,0710LIV,11
7046P111,06:14:46,06:15:33,0710GVN,12
7046P111,06:16:43,06:17:24,0710SAE,13
7046P111,06:17:52,06:18:28,0710HAO,14
7046P111,06:18:59,06:19:35,0710STO,15
7046P111,06:20:02,06:20:42,0710LHB,16
7046P111,06:21:03,06:21:40,0710EOE,17
7046P111,06:22:41,06:23:26,0710GYE,18
7046P111,06:24:10,06:24:52,0710KWA,19
7046P111,06:25:25,06:26:10,0710IIH,20
7046P111,06:27:08,06:27:49,0710YAA,21
7046P111,06:28:43,06:29:24,0611CKA,22
7046P111,06:30:26,06:31:02,0601QUA,23
7046P111,06:31:47,06:32:36,0610HUL,24
7046P111,06:33:19,06:34:04,0611DOD,25
7046P111,06:35:13,06:35:50,0611VRP,26
7046P111,06:36:00,06:36:47,0611VRP,27
7046P111,06:38:17,06:38:50,0610PNF,28
7046P111,06:39:31,06:40:06,0611SRN,29
7046P111,06:41:25,06:42:04,0610GOP,30
7046P111,06:42:40,06:43:15,0710IM&,31
7046P111,06:43:40,06:44:29,0710CEI,32
7046P111,06:45:32,06:46:17,0502AMB,33
80023110,06:00:00,06:00:55,0813KGT,1
80023110,06:01:29,06:02:09,0800HES,2
80023110,06:02:56,06:03:36,0800OMO,3
80023110,06:04:27,06:05:09,0800CCK,4
80023110,06:06:37,06:07:14,0810EOR,5
80023110,06:08:54,06:09:37,0810NSH,6
80023110,06:10:34,06:11:18,0810KAR,7
80023110,06:12:06,06:12:49,0800KBB,8
80023110,06:13:26,06:13:56,0800NJG,9
80023110,06:15:21,06:16:01,0800WDC,10
80023110,06:16:56,06:17:39,0810WPS,11
80023110,06:18:10,06:18:56,0800OID,12
80023110,06:19:36,06:20:20,0810LIO,13
80023110,06:20:54,06:21:38,0800HEK,14
80023110,06:22:28,06:23:09,0800GPR,15
80023110,06:24:15,06:24:50,0810WST,16
80023110,06:25:54,06:26:36,0810EUE,17
80023110,06:27:08,06:27:36,0810GOA,18
80023110,06:29:00,06:29:35,0800MUS,19
80023110,06:31:24,06:32:08,0810NPN,20
80023110,06:34:04,06:35:00,0212SNT,21
80023111,06:00:00,06:00:55,0212SNT,1
80023111,06:03:13,06:03:52,0811SLT,2
80023111,06:05:56,06:06:34,0811MUS,3
80023111,06:07:22,06:07:58,0801CHR,4
80023111,06:08:36,06:09:23,0811ECA,5
80023111,06:09:57,06:10:44,0801OLO,6
80023111,06:11:22,06:11:58,0811AFT,7
80023111,06:12:53,06:13:35,0812WST,8
80023111,06:14:32,06:15:12,0811OKL,9
80023111,06:16:17,06:16:47,0801BRK,10
80023111,06:18:03,06:18:36,0801SAF,11
80023111,06:19:37,06:20:13,0811AGA,12
80023111,06:21:10,06:21:45,0811ABC,13
80023111,06:22:35,06:23:26,0801JGJ,14
80023111,06:23:53,06:24:39,0811KAR,15
80023111,06:25:25,06:26:07,0801NSH,16
80023111,06:27:43,06:28:18,0801DEL,17
80023111,06:29:05,06:29:50,0801AFL,18
80023111,06:30:34,06:31:08,0811KND,19
80023111,06:31:41,06:32:25,0801NEE,20
80023111,06:33:03,06:33:35,0801SDM,21
80023111,06:34:31,06:35:05,0801PKN,22
80023111,06:35:27,06:36:23,0813KGT,23
80030110,06:00:00,06:00:44,0803NDT,1
80030110,06:01:22,06:02:04,0810PET,2
80030110,06:02:29,06:03:16,0800TIU,3
80030110,06:04:43,06:05:23,0810OPT,4
80030110,06:06:09,06:06:53,0810'HI,5
